surah_number,surah_name,ayah_number,word,word_plain,meaning
2,البقرة,102,وَمَآ أُنزِلَ,وما أنزل,وكذلك اتَّبَعَ اليهودُ السِّحْرَ الذي أُنْزِلَ على الملَكَين. وقد عَلَّم اللهُ الملَكَين السِّحْرَ ابتلاءً منه.
2,البقرة,102,فِتۡنَةٞ,فتنة,ابتلاءٌ من اللهِ للنَّاسِ؛ لِيَمْتَحِنَهُم بِتَعْلِيمِ السِّحْرِ، تَعْلِيمَ إنْذَارٍ مِنْه، لا تعليمَ دُعَاءٍ إليْهِ.
2,البقرة,102,فَلَا تَكۡفُرۡ,فلا تكفر,بتعَلُّمِ السِّحْرِ، وطاعةِ الشياطين.
2,البقرة,102,ٱشۡتَرَىٰهُ,ٱشترىه,اختار السِّحْرَ، واستحَبَّه.
2,البقرة,102,خَلَٰقٖ,خلق,نصيبٍ في الخيرِ.
2,البقرة,103,لَمَثُوبَةٞ,لمثوبة,ثوابُ اللهِ.
2,البقرة,104,رَٰعِنَا,رعنا,أي: سَمْعَك، فافهَمْ عنا، وأفْهِمْنا.
2,البقرة,104,ٱنظُرۡنَا,ٱنظرنا,انظُرْ إلينا وتَعَهَّدْنا.
2,البقرة,105,يَخۡتَصُّ,يختص,يُؤْثِرُ.
2,البقرة,106,مَا نَنسَخۡ,ما ننسخ,ما نُبَدِّلْ.
2,البقرة,106,نُنسِهَا,ننسها,نَمْحُها مِنَ القُلوبِ.
2,البقرة,107,وَلِيّٖ,ولي,قَيِّمٍ بأمرِكم.
2,البقرة,108,سَوَآءَ ٱلسَّبِيلِ,سواء ٱلسبيل,طريقَ اللهِ المستقيم.
2,البقرة,109,يَرُدُّونَكُم,يردونكم,يُرْجِعُونكم.
2,البقرة,109,بِأَمۡرِهِۦٓ,بأمره,بحُكْمِه فيهم.
2,البقرة,110,وَمَا تُقَدِّمُواْ,وما تقدموا,وما تَعْمَلُوا مِنْ عَمَلٍ.
2,البقرة,111,أَمَانِيُّهُمۡ,أمانيهم,أوهامُهم الفاسدةُ.
2,البقرة,111,بُرۡهَٰنَكُمۡ,برهنكم,حُجَّتَكم.
2,البقرة,112,أَسۡلَمَ,أسلم,أخلَصَ لطاعَتِه.
2,البقرة,112,وَهُوَ مُحۡسِنٞ,وهو محسن,مُتَّبِعٌ للرسولِ ﷺ.
2,البقرة,113,عَلَىٰ شَيۡءٖ,على شيء,أي: من الدِّينِ الصَّحيحِ.
2,البقرة,113,وَهُمۡ يَتۡلُونَ ٱلۡكِتَٰبَ,وهم يتلون ٱلكتب,يَقْرَؤون التوراةَ والإنجيلَ؛ وفيهما الإيمانُ بالأنبياءِ جميعاً.
2,البقرة,113,ٱلَّذِينَ لَا يَعۡلَمُونَ,ٱلذين لا يعلمون,هم مُشْرِكو العربِ وغيرُهم.
2,البقرة,113,يَحۡكُمُ,يحكم,يَفْصِلُ، ويَقْضي.
2,البقرة,114,وَمَنۡ أَظۡلَمُ,ومن أظلم,لا أحدَ أظلمُ.
2,البقرة,114,خِزۡيٞ,خزي,ذِلَّةٌ وهَوانٌ.
2,البقرة,115,تُوَلُّواْ,تولوا,تَتَوَجَّهُوا.
2,البقرة,115,فَثَمَّ وَجۡهُ ٱللَّهِ,فثم وجه ٱلله,فإنكم مُبْتَغُون وَجْهَه.
2,البقرة,115,وَٰسِعٌ,وسع,واسعُ الرحمةِ بعبادِه.
2,البقرة,116,سُبۡحَٰنَهُۥ,سبحنه,تَنَزَّهَ عن هذا الباطلِ.
2,البقرة,116,قَٰنِتُونَ,قنتون,خاضِعُون له، مُطيعون.
2,البقرة,117,بَدِيعُ,بديع,مُبْدِعٌ على غيرِ مثالٍ سَبَقَ.
2,البقرة,118,لَوۡلَا,لولا,هَلّا.
2,البقرة,118,ءَايَةٞ,ءاية,مُعْجزةٌ.
2,البقرة,118,تَشَٰبَهَتۡ,تشبهت,في الكُفرِ والعِنادِ.
2,البقرة,118,يُوقِنُونَ,يوقنون,يُصَدِّقُون ويَتَّبِعُون الرسولَ ﷺ.
2,البقرة,119,بَشِيرٗا,بشيرا,للمؤمنين بخَيْرَي الدُّنيا والآخرةِ.
2,البقرة,119,وَنَذِيرٗا,ونذيرا,ومُخَوِّفاً للمعانِدِين بالعذابِ.
2,البقرة,120,مِلَّتَهُمۡ,ملتهم,دينَهم.
2,البقرة,120,هُوَ ٱلۡهُدَىٰ,هو ٱلهدى,الدِّينُ الصحيحُ.
2,البقرة,120,وَلِيّٖ,ولي,قريبٍ يمنعُك من عذابِ اللهِ.
2,البقرة,121,يَتۡلُونَهُۥ حَقَّ تِلَاوَتِهِۦٓ,يتلونه حق تلاوته,يَتَّبِعُونه حَقَّ اتِّباعِه.
2,البقرة,122,ٱلۡعَٰلَمِينَ,ٱلعلمين,عالَمِي زَمانِكم؛ بكثرةِ الأنبياءِ، وإنزالِ الكُتُبِ.
2,البقرة,123,لَا تَجۡزِي,لا تجزي,لا تُغْني.
2,البقرة,123,عَدۡلٞ,عدل,فِدْيَةٌ تُنْجِيها من العذابِ.
2,البقرة,123,شَفَٰعَةٞ,شفعة,وَساطةٌ في حُصولِ النفعِ.
2,البقرة,124,ٱبۡتَلَىٰٓ,ٱبتلى,اختبرَ.
2,البقرة,124,بِكَلِمَٰتٖ,بكلمت,بما شَرَع له من تعاليمَ.
2,البقرة,124,فَأَتَمَّهُنَّ,فأتمهن,فأدَّاهن على الوجهِ الأكمَلِ.
2,البقرة,124,إِمَامٗا,إماما,قُدوةً للناس.
2,البقرة,124,وَمِن ذُرِّيَّتِي,ومن ذريتي,واجعَلْ بعضَ نَسْلي أئِمَّةً يُقْتَدَىٰ بهم.
2,البقرة,124,عَهۡدِي,عهدي,الإمامةُ في الدِّين.
2,البقرة,125,ٱلۡبَيۡتَ,ٱلبيت,الكعبةَ.
2,البقرة,125,مَثَابَةٗ,مثابة,مَرْجِعاً، ومَجْمَعاً للناسِ.
2,البقرة,125,مَقَامِ إِبۡرَٰهِـۧمَ,مقام إبرهـم,الحَجَرِ الذي وَقَفَ عليه.
2,البقرة,125,وَعَهِدۡنَآ,وعهدنا,وأَوْحَينا.
2,البقرة,125,ٱلۡعَٰكِفِينَ,ٱلعكفين,المقيمينَ فيه للعبادةِ.
2,البقرة,126,فَأُمَتِّعُهُۥ,فأمتعه,فأَرْزُقُه في حياتهِ.
2,البقرة,126,أَضۡطَرُّهُۥٓ,أضطره,أُلْجِئُه.
2,البقرة,126,ٱلۡمَصِيرُ,ٱلمصير,المَرْجِعُ.
2,البقرة,127,ٱلۡقَوَاعِدَ مِنَ ٱلۡبَيۡتِ,ٱلقواعد من ٱلبيت,أُسُس الكعبةِ التي تنهضُ عليها.
2,البقرة,128,مُسۡلِمَيۡنِ لَكَ,مسلمين لك,منقادَيْن لأحكامِك.
2,البقرة,128,مُسۡلِمَةٗ,مسلمة,منقادةً.
2,البقرة,128,وَأَرِنَا مَنَاسِكَنَا,وأرنا مناسكنا,بَصِّرْنا بمعالِم عِبادتِنا.
2,البقرة,129,فِيهِمۡ,فيهم,في هذه الأمةِ.
2,البقرة,129,مِنۡهُمۡ,منهم,من ذريةِ إسماعيلَ.
2,البقرة,129,ٱلۡكِتَٰبَ وَٱلۡحِكۡمَةَ,ٱلكتب وٱلحكمة,القرآنَ، والسُّنَّةَ.
2,البقرة,129,وَيُزَكِّيهِمۡ,ويزكيهم,يُطَهِّرُهم من الشِّرْكِ، وسوءِ الأخلاقِ.
2,البقرة,130,يَرۡغَبُ عَن مِّلَّةِ إِبۡرَٰهِـۧمَ,يرغب عن ملة إبرهـم,يُعْرِضُ عن دينِه.
2,البقرة,130,سَفِهَ نَفۡسَهُۥ,سفه نفسه,جَهِلَتْ نَفْسُه ما ينفعُها.
2,البقرة,130,ٱصۡطَفَيۡنَٰهُ,ٱصطفينه,اختَرناه.
2,البقرة,131,أَسۡلِمۡ,أسلم,أخْلِصْ نفسَك لله.
2,البقرة,132,ٱصۡطَفَىٰ,ٱصطفى,اختارَ.
2,البقرة,133,كُنتُمۡ,كنتم,أيُّها اليهودُ.
2,البقرة,133,شُهَدَآءَ,شهداء,حاضِرِين، فلا تَدَّعُوا الأباطيلَ.
2,البقرة,133,مُسۡلِمُونَ,مسلمون,مُنْقادُون، خاضِعُون.
2,البقرة,134,خَلَتۡ,خلت,مَضَتْ.
2,البقرة,134,مَا كَسَبَتۡ,ما كسبت,ما عَمِلَتْ.
2,البقرة,135,تَهۡتَدُواْ,تهتدوا,تُصِيبوا الحقَّ.
2,البقرة,135,بَلۡ مِلَّةَ إِبۡرَٰهِـۧمَ,بل ملة إبرهـم,بل الهدايةُ أن نتَّبعَ دينَ إبراهيمَ.
2,البقرة,135,حَنِيفٗا,حنيفا,مائلاً عن الباطلِ.
2,البقرة,136,وَٱلۡأَسۡبَاطِ,وٱلأسباط,هم الأنبياءُ من وَلَدِ يعقوبَ في قبائلِ بني إسرائيلَ الاثنتي عَشْرَةَ.
2,البقرة,136,مُسۡلِمُونَ,مسلمون,خاضعون.
2,البقرة,137,تَوَلَّوۡاْ,تولوا,أَعْرَضُوا.
2,البقرة,137,شِقَاقٖ,شقاق,خلافٍ شديدٍ.
2,البقرة,137,فَسَيَكۡفِيكَهُمُ ٱللَّهُ,فسيكفيكهم ٱلله,سيَكْفيك شَرَّهم.
2,البقرة,138,صِبۡغَةَ ٱللَّهِ,صبغة ٱلله,الزَمُوا دينَ اللهِ الإسلامَ.
2,البقرة,138,صِبۡغَةٗ,صبغة,دِيناً.
2,البقرة,139,أَتُحَآجُّونَنَا,أتحاجوننا,أتجادِلُوننا وتخاصِمُوننا؟
2,البقرة,139,مُخۡلِصُونَ,مخلصون,لا نعبدُ أحداً غيره.
2,البقرة,140,وَمَنۡ أَظۡلَمُ,ومن أظلم,لا أحدَ أظلمُ.
2,البقرة,140,كَتَمَ,كتم,أخْفى، وادَّعَى خِلافَها.
2,البقرة,141,خَلَتۡ,خلت,مَضَتْ.
2,البقرة,141,كَسَبَتۡ,كسبت,عَمِلَتْ.
2,البقرة,142,ٱلسُّفَهَآءُ,ٱلسفهاء,الجُهَّالُ وضِعافُ العقولِ، وهم اليهودُ.
2,البقرة,142,مَا وَلَّىٰهُمۡ,ما ولىهم,أيُّ شيءٍ صَرَفَ المسلمين؟
2,البقرة,142,عَن قِبۡلَتِهِمُ,عن قبلتهم,عن بيتِ المقْدِسِ، وهي قِبلة المسلمين أوَّلَ الإسلامِ.
2,البقرة,142,صِرَٰطٖ,صرط,طريقٍ.
2,البقرة,143,وَسَطٗا,وسطا,عُدُولاً خِياراً، لا إفراطَ عندكم، ولَا تفْريطَ.
2,البقرة,143,لِتَكُونُواْ شُهَدَآءَ,لتكونوا شهداء,لتَشْهَدُوا على الأممِ في الآخرةِ أنَّ رُسُلَهم بَلَّغُوا.
2,البقرة,143,شَهِيدٗا,شهيدا,يشهدُ أنه بَلَّغَ الرسالةَ إلى أمَّتِه.
2,البقرة,143,ٱلَّتِي كُنتَ عَلَيۡهَآ,ٱلتي كنت عليها,الَّتي صَرَفْناك عنها إلى الكعبةِ.
2,البقرة,143,يَنقَلِبُ عَلَىٰ عَقِبَيۡهِ,ينقلب على عقبيه,يَرْتَدُّ عن دينِه.
2,البقرة,143,وَإِن كَانَتۡ,وإن كانت,وإنَّ تحويلَ الْقِبْلَةِ.
2,البقرة,143,لَكَبِيرَةً,لكبيرة,لَثقيلةً شاقةً.
2,البقرة,143,لِيُضِيعَ إِيمَٰنَكُمۡ,ليضيع إيمنكم,ليُبْطِلَ صلاتَكم إلى القِبْلَةِ السَّابقةِ.
2,البقرة,144,فِي ٱلسَّمَآءِ,في ٱلسماء,أي: انتظاراً للوَحْي في شأنِ القِبْلَةِ.
2,البقرة,144,فَلَنُوَلِّيَنَّكَ,فلنولينك,فَلنُوَجِّهَنّك.
2,البقرة,144,فَوَلِّ وَجۡهَكَ,فول وجهك,اصرِفْ وَجْهَك.
2,البقرة,144,شَطۡرَ,شطر,جِهَةَ.
2,البقرة,144,فَوَلُّواْ,فولوا,فَتَوجَّهُوا.
2,البقرة,144,أَنَّهُ ٱلۡحَقُّ,أنه ٱلحق,أنَّ تحويلَكَ إلى الكعبةِ هو الثابتُ في كُتُبهِم.
2,البقرة,145,ءَايَةٖ,ءاية,حُجَّةٍ.
2,البقرة,145,ٱلظَّٰلِمِينَ,ٱلظلمين,لأنفسِهم، المخالِفِين لأمرِ ربِّهم.
2,البقرة,146,ٱلَّذِينَ ءَاتَيۡنَٰهُمُ ٱلۡكِتَٰبَ,ٱلذين ءاتينهم ٱلكتب,هم أحبارُ اليهود، وعلماءُ النَّصارى.
2,البقرة,146,يَعۡرِفُونَهُۥ,يعرفونه,يَعْرِفُون محمداً ﷺ، أو يَعْرِفُون أن البيتَ الحرامَ قِبْلَتُهم، وقبلةُ الأنبياءِ السابقين.
2,البقرة,147,ٱلۡمُمۡتَرِينَ,ٱلممترين,الشَّاكِّين.
2,البقرة,148,وَلِكُلّٖ وِجۡهَةٌ,ولكل وجهة,ولكلِّ أهلِ دينٍ قبلةٌ.
2,البقرة,148,هُوَ مُوَلِّيهَا,هو موليها,مُتَوَجِّهٌ إليها في صلاتِه.
2,البقرة,148,فَٱسۡتَبِقُواْ,فٱستبقوا,فبادِرُوا، وسارِعُوا.
2,البقرة,148,يَأۡتِ بِكُمُ,يأت بكم,يومَ القيامةِ.
2,البقرة,149,فَوَلِّ وَجۡهَكَ,فول وجهك,تَوَجَّهْ.
2,البقرة,149,شَطۡرَ,شطر,نَحْوَ.
2,البقرة,149,وَإِنَّهُۥ,وإنه,وإنَّ تَوَجُّهَك إليه.
2,البقرة,150,حُجَّةٌ,حجة,هي قولُهم حينَ تَوَجَّهَ إلى المسجدِ الحرامِ: اشتاقَ إلى دينِ قومِه.
2,البقرة,150,ٱلَّذِينَ ظَلَمُواْ,ٱلذين ظلموا,هم مشركُو قريشٍ، أو المعاندون أهلُ الكتابِ، فسيَبْقَون على جِدالهم وعِنادهِم.
2,البقرة,150,وَلِأُتِمَّ نِعۡمَتِي,ولأتم نعمتي,باختيار أكملِ الشَّرائعِ لكم.
2,البقرة,151,كَمَآ أَرۡسَلۡنَا,كما أرسلنا,كما أنعَمْنا عليكم باستقبالِ الكعبةِ أرسَلْنا.
2,البقرة,151,يُزَكِّيكُمۡ,يزكيكم,يُطَهِّرُكم من الشِّرك، وسوءِ الأخلاقِ.
2,البقرة,151,ٱلۡحِكۡمَةَ,ٱلحكمة,السُّنَّةَ.
2,البقرة,152,فَٱذۡكُرُونِيٓ,فٱذكروني,بالطاعةِ.
2,البقرة,152,أَذۡكُرۡكُمۡ,أذكركم,بالثَّوابِ والمغفرةِ.
2,البقرة,154,أَحۡيَآءٞ,أحياء,حياةً خاصةً بهم في قُبورِهم.
2,البقرة,154,لَا تَشۡعُرُونَ,لا تشعرون,لا تُحِسُّون بهذه الحياةِ.
2,البقرة,155,وَلَنَبۡلُوَنَّكُم,ولنبلونكم,ولَنَخْتَبِرَنَّكم.
2,البقرة,156,إِنَّا لِلَّهِ,إنا لله,إنّا عَبيدٌ له، مُدَبَّرُون بتصريفِه.
2,البقرة,157,صَلَوَٰتٞ,صلوت,مغفرةٌ، وثناءٌ حَسَنٌ.
2,البقرة,158,مِن شَعَآئِرِ ٱللَّهِ,من شعائر ٱلله,مِنْ معالمِ دينِه، وأعلامِ مَناسِكِه.
2,البقرة,158,حَجَّ ٱلۡبَيۡتَ,حج ٱلبيت,قَصَدَه للحجِّ أو العمرةِ.
2,البقرة,158,فَلَا جُنَاحَ,فلا جناح,فلا حَرَجَ ولا إثمَ، بل يجبُ السَّعْيُ.
2,البقرة,158,يَطَّوَّفَ بِهِمَا,يطوف بهما,يَسْعَىٰ بينهما.
2,البقرة,158,تَطَوَّعَ,تطوع,فَعَلَ الطاعةَ مِنْ نفسِه.
2,البقرة,159,يَكۡتُمُونَ,يكتمون,يُخْفُون، وهم أحبارُ اليهودِ، وعلماءُ النصارى، وكلُّ مَنْ كَتَمَ الحقَّ.
2,البقرة,159,ٱلۡبَيِّنَٰتِ,ٱلبينت,الآياتِ الواضحاتِ الدالَّةِ على نُبُوَّةِ محمدٍ ﷺ.
2,البقرة,159,بَيَّنَّٰهُ,بينه,أَظْهَرْناه في التوراةِ والإنجيلِ.
2,البقرة,160,وَأَصۡلَحُواْ,وأصلحوا,ما أَفْسَدُوه.
2,البقرة,161,لَعۡنَةُ ٱللَّهِ,لعنة ٱلله,الطَّرْدُ مِنْ رحمته.
2,البقرة,162,خَٰلِدِينَ فِيهَا,خلدين فيها,دائمِين في اللَّعْنَةِ والنارِ.
2,البقرة,162,وَلَا هُمۡ يُنظَرُونَ,ولا هم ينظرون,ولا هم يُمْهَلُون لكي يَعْتَذِرُوا.
2,البقرة,164,وَٱخۡتِلَٰفِ ٱلَّيۡلِ وَٱلنَّهَارِ,وٱختلف ٱليل وٱلنهار,تعاقُبِهما.
2,البقرة,164,ٱلۡفُلۡكِ,ٱلفلك,السُّفُن.
2,البقرة,164,بَعۡدَ مَوۡتِهَا,بعد موتها,بعد قَحْطِها وجَفافِها.
2,البقرة,164,وَبَثَّ,وبث,نَشَر، وفَرَّقَ.
2,البقرة,164,دَآبَّةٖ,دابة,كلِّ ما دَبَّ على وجهِ الأرضِ.
2,البقرة,164,وَتَصۡرِيفِ ٱلرِّيَٰحِ,وتصريف ٱلريح,تَوْجيهِها، وهُبوبِها، وَفْقَ ما يريدُ.
2,البقرة,164,ٱلۡمُسَخَّرِ,ٱلمسخر,المُسَيَّرِ.
2,البقرة,164,لَأٓيَٰتٖ,لأيت,لَعلاماتٍ ودَلالاتٍ على قُدْرةِ اللهِ.
2,البقرة,165,أَندَادٗا,أندادا,نُظَراءَ كالأصنامِ والأولياءِ.
2,البقرة,165,كَحُبِّ ٱللَّهِ,كحب ٱلله,يَمْنحونهم من التعظيم ما لا يَليقُ إلا باللهِ.
2,البقرة,165,إِذۡ يَرَوۡنَ ٱلۡعَذَابَ أَنَّ ٱلۡقُوَّةَ لِلَّهِ جَمِيعٗا,إذ يرون ٱلعذاب أن ٱلقوة لله جميعا,أي: ليعلَمُوا حين يَرَوْنَ عذابَ جهنَّمَ أن اللهَ هو المتفرِّدُ بالقوةِ.
2,البقرة,166,ٱلَّذِينَ ٱتُّبِعُواْ,ٱلذين ٱتبعوا,هم الرؤساءُ.
